Zeit;Kanal A
(ms);(mV)

-24,56499906;3,54207700
-24,55999906;3,16929100
-24,55499906;2,98289800
-24,54999906;2,79650600
-24,54499906;2,98289800
-24,53999906;3,16929100
-24,53499906;2,98289800
-24,52999906;2,98289800
-24,52499906;2,98289800
-24,51999906;3,35568400
-24,51499906;4,10125500
-24,50999906;3,54207700
-24,50499906;3,91486200
-24,49999906;3,91486200
-24,49499906;4,10125500
-24,48999906;3,91486200
-24,48499906;3,35568400
-24,47999907;2,60949800
-24,47499907;3,35568400
-24,46999907;3,16929100
-24,46499907;3,16929100
-24,45999907;2,60949800
-24,45499907;2,98289800
-24,44999907;2,23671300
-24,44499907;2,23671300
-24,43999907;2,60949800
-24,43499907;2,98289800
-24,42999907;1,11835600
-24,42499907;3,35568400
-24,41999907;2,42310500
-24,41499907;2,60949800
-24,40999907;1,67753400
-24,40499907;1,67753400
-24,39999907;2,60949800
-24,39499907;1,11835600
-24,38999907;0,74557080
-24,38499907;0,55917820
-24,37999907;0,00000000
-24,37499907;-1,49114200
-24,36999907;-2,23671300
-24,36499907;-3,35568400
-24,35999907;-3,72846900
-24,35499907;-4,10125500
-24,34999907;-3,72846900
-24,34499907;-3,35568400
-24,33999907;-2,60949800
-24,33499907;-2,42310500
-24,32999907;-0,55917820
-24,32499907;0,18639270
-24,31999907;1,67753400
-24,31499907;2,23671300
-24,30999907;3,35568400
-24,30499907;3,91486200
-24,29999907;3,72846900
-24,29499907;3,35568400
-24,28999907;3,91486200
-24,28499907;3,35568400
-24,27999907;2,05032000
-24,27499907;1,86392700
-24,26999907;1,67753400
-24,26499907;1,49114200
-24,25999907;1,11835600
-24,25499907;1,49114200
-24,24999907;0,55917820
-24,24499907;0,74557080
-24,23999907;-1,30474900
-24,23499907;0,55917820
-24,22999907;1,11835600
-24,22499907;0,74557080
-24,21999907;1,11835600
-24,21499907;0,55917820
-24,20999907;1,11835600
-24,20499907;-0,18639270
-24,19999907;-0,37278540
-24,19499907;-0,93196360
-24,18999907;-0,74557080
-24,18499907;-2,23671300
-24,17999907;-2,60949800
-24,17499907;-2,79650600
-24,16999907;-3,72846900
-24,16499907;-3,72846900
-24,15999907;-3,54207700
-24,15499907;-3,54207700
-24,14999907;-4,10125500
-24,14499907;-4,47404100
-24,13999907;-3,72846900
-24,13499907;-4,10125500
-24,12999907;-4,10125500
-24,12499907;-5,03321800
-24,11999907;-5,03321800
-24,11499907;-5,21961100
-24,10999907;-4,66043300
-24,10499907;-5,59301200
-24,09999907;-5,21961100
-24,09499907;-6,33858300
-24,08999907;-5,59301200
-24,08499908;-5,59301200
-24,07999908;-5,21961100
-24,07499908;-5,40661900
-24,06999908;-4,47404100
-24,06499908;-3,72846900
-24,05999908;-3,91486200
